Hour,Pb,Ppv,Pd,Ppvmax,Ps,Pc,SOC,Benefit,npv
6659,0.0,137046.4737,0.0,137046.4737,100000.0,37046.4737,96047.64004868004,57231472.607204266,474124441.4598438
6660,0.0,139210.1052,0.0,139210.1052,100000.0,39210.10519999999,132830.63973680002,57231472.607204266,474124441.4598438
6661,0.0,145790.68409999998,0.0,145790.68409999998,100000.0,45790.684099999984,175786.88049101003,57231472.607204266,474124441.4598438
6662,0.0,122626.42109999999,0.0,122626.42109999999,100000.0,22626.421099999992,197012.72612492,57231472.607204266,474124441.4598438
6663,0.0,97258.2633,0.0,97258.2633,97258.2633,-0.0,197012.72612492,57231472.607204266,474124441.4598438
6664,0.0,61112.5263,0.0,61112.5263,61112.5263,0.0,197012.72612492,57231472.607204266,474124441.4598438
6665,0.0,23664.7896,0.0,23664.7896,23664.7896,0.0,197012.72612492,57231472.607204266,474124441.4598438
6666,0.0,1280.0526,0.0,1280.0526,1280.0526,0.0,197012.72612492,57231472.607204266,474124441.4598438
6667,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
6668,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,124552.06984878657,57231472.607204266,474124441.4598438
6669,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
6670,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6671,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6672,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6673,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6674,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6675,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6676,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6677,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6678,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6679,0.0,11317.8948,0.0,11317.8948,0.0,11317.8948,20986.407960559998,57231472.607204266,474124441.4598438
6680,0.0,47943.947400000005,0.0,47943.947400000005,12574.736700000001,35369.2107,54166.26451823001,57231472.607204266,474124441.4598438
6681,0.0,88983.3159,0.0,88983.3159,88983.3159,0.0,54166.26451823001,57231472.607204266,474124441.4598438
6682,0.0,122641.8948,0.0,122641.8948,100000.0,22641.894799999995,75406.62603011001,57231472.607204266,474124441.4598438
6683,0.0,138105.63150000002,0.0,138105.63150000002,100000.0,38105.631500000025,111153.51894026002,57231472.607204266,474124441.4598438
6684,0.0,139356.1578,0.0,139356.1578,100000.0,39356.157799999986,148073.53057244,57231472.607204266,474124441.4598438
6685,0.0,128976.9474,0.0,128976.9474,100000.0,28976.947400000005,175256.80492838,57231472.607204266,474124441.4598438
6686,0.0,122647.7367,0.0,122647.7367,100000.0,22647.736699999994,196502.64672665,57231472.607204266,474124441.4598438
6687,0.0,100543.73670000001,0.0,100543.73670000001,100000.0,543.7367000000086,197012.72612492,57231472.607204266,474124441.4598438
6688,0.0,58998.0,0.0,58998.0,58998.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6689,0.0,22204.4211,0.0,22204.4211,22204.4211,0.0,197012.72612492,57231472.607204266,474124441.4598438
6690,0.0,1530.0,14417.815352640784,1530.0,15947.815352640784,0.0,181643.55934883986,57231472.607204266,474124441.4598438
6691,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124552.06984878657,57231472.607204266,474124441.4598438
6692,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
6693,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6694,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6695,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6696,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6697,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6698,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6699,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6700,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6701,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6702,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6703,0.0,12729.0,0.0,12729.0,12729.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6704,0.0,53691.473699999995,0.0,53691.473699999995,35185.31619999999,18506.157500000012,27729.717199430008,57231472.607204266,474124441.4598438
6705,0.0,91231.4211,0.0,91231.4211,91231.4211,0.0,27729.717199430008,57231472.607204266,474124441.4598438
6706,0.0,118930.26329999999,0.0,118930.26329999999,100000.0,18930.26329999999,45488.19720116,57231472.607204266,474124441.4598438
6707,0.0,142234.2633,0.0,142234.2633,100000.0,42234.26329999999,85108.15960289,57231472.607204266,474124441.4598438
6708,0.0,153557.5263,0.0,159510.1578,100000.0,53557.5263,135350.47502492002,57231472.607204266,474124441.4598438
6709,0.0,147537.9474,0.0,147537.9474,100000.0,47537.947400000005,179945.82348086,57231472.607204266,474124441.4598438
6710,0.0,118193.0526,0.0,118193.0526,100000.0,18193.052599999995,197012.72612492,57231472.607204266,474124441.4598438
6711,0.0,89862.0,0.0,89862.0,89862.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
6712,0.0,55297.1052,0.0,55297.1052,55297.1052,0.0,197012.72612492,57231472.607204266,474124441.4598438
6713,0.0,21851.2104,0.0,21851.2104,21851.2104,0.0,197012.72612492,57231472.607204266,474124441.4598438
6714,0.0,1518.7896,0.0,1518.7896,1518.7896,-0.0,197012.72612492,57231472.607204266,474124441.4598438
6715,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
6716,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
6717,0.0,0.0,0.0,0.0,0.0,0.0,82829.74712481344,57231472.607204266,474124441.4598438
6718,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6719,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6720,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6721,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6722,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6723,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6724,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6725,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6726,0.0,0.0,0.0,0.0,0.0,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6727,0.0,11758.8948,0.0,11758.8948,11758.8948,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6728,0.0,47475.6315,0.0,47475.6315,47475.6315,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6729,0.0,89374.7367,0.0,89374.7367,89374.7367,0.0,25738.257624760154,57231472.607204266,474124441.4598438
6730,0.0,111153.47369999999,0.0,111153.47369999999,100000.0,11153.473699999988,36201.33130273014,57231472.607204266,474124441.4598438
6731,0.0,129594.6315,0.0,129594.6315,100000.0,29594.631500000003,63964.055112880145,57231472.607204266,474124441.4598438
6732,0.0,141399.15780000002,0.0,141399.15780000002,100000.0,41399.157800000015,102800.60504506016,57231472.607204266,474124441.4598438
6733,0.0,127717.73670000001,0.0,127717.73670000001,100000.0,27717.73670000001,128802.61384333017,57231472.607204266,474124441.4598438
6734,0.0,105822.3159,0.0,105822.3159,100000.0,5822.315900000001,134264.52838912018,57231472.607204266,474124441.4598438
6735,0.0,87931.10519999999,0.0,87931.10519999999,87931.10519999999,0.0,134264.52838912018,57231472.607204266,474124441.4598438
6736,0.0,52154.2104,0.0,52154.2104,52154.2104,0.0,134264.52838912018,57231472.607204266,474124441.4598438
6737,0.0,21471.9474,0.0,21471.9474,21471.9474,0.0,134264.52838912018,57231472.607204266,474124441.4598438
6738,0.0,1295.5263,9111.25735668696,1295.5263,10406.78365668696,0.0,124552.06984878657,57231472.607204266,474124441.4598438
6739,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
6740,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848680004,57231472.607204266,474124441.4598438
6741,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6742,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6743,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6744,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6745,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6746,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6747,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6748,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6749,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6750,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6751,0.0,11428.1052,0.0,11428.1052,11428.1052,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6752,0.0,45687.0,0.0,45687.0,45687.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6753,0.0,88890.7896,0.0,88890.7896,88890.7896,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6754,0.0,115185.9474,0.0,115185.9474,100000.0,15185.947400000005,24615.028104620003,57231472.607204266,474124441.4598438
6755,0.0,136413.4737,0.0,136413.4737,100000.0,36413.4737,58774.50778259001,57231472.607204266,474124441.4598438
6756,0.0,139653.7896,0.0,139653.7896,100000.0,39653.78959999999,95973.72780635001,57231472.607204266,474124441.4598438
6757,0.0,133669.5789,0.0,133669.5789,100000.0,33669.57889999999,127559.15977244,57231472.607204266,474124441.4598438
6758,0.0,112641.6315,0.0,112641.6315,100000.0,12641.631500000003,139418.27428259,57231472.607204266,474124441.4598438
6759,0.0,89669.36850000001,0.0,89669.36850000001,89669.36850000001,0.0,139418.27428259,57231472.607204266,474124441.4598438
6760,0.0,53853.0,0.0,53853.0,53853.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6761,0.0,19973.8422,0.0,19973.8422,19973.8422,0.0,139418.27428259,57231472.607204266,474124441.4598438
6762,0.0,941.5263000000001,0.0,941.5263000000001,941.5263000000001,0.0,139418.27428259,57231472.607204266,474124441.4598438
6763,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6764,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6765,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6766,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6767,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6768,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6769,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6770,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6771,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6772,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6773,0.0,0.0,0.0,0.0,0.0,0.0,139418.27428259,57231472.607204266,474124441.4598438
6774,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82326.7847825367,57231472.607204266,474124441.4598438
6775,0.0,11359.5789,0.0,11359.5789,11359.5789,0.0,82326.7847825367,57231472.607204266,474124441.4598438
6776,0.0,46947.473699999995,10732.905494583378,46947.473699999995,57680.37919458337,0.0,70885.67456551999,57231472.607204266,474124441.4598438
6777,0.0,81369.78959999999,0.0,81369.78959999999,81369.78959999999,0.0,70885.67456551999,57231472.607204266,474124441.4598438
6778,0.0,108519.7896,0.0,108519.7896,100000.0,8519.789600000004,78878.08918928,57231472.607204266,474124441.4598438
6779,0.0,132147.9474,0.0,132147.9474,100000.0,32147.947400000005,109036.07864522,57231472.607204266,474124441.4598438
6780,0.0,140517.9474,0.0,140517.9474,100000.0,40517.947400000005,147045.96510116,57231472.607204266,474124441.4598438
6781,0.0,134957.3685,0.0,134957.3685,100000.0,34957.36850000001,179839.47249101,57231472.607204266,474124441.4598438
6782,0.0,118306.4211,0.0,118306.4211,100000.0,18306.421100000007,197012.72612492,57231472.607204266,474124441.4598438
6783,0.0,95495.36850000001,0.0,95495.36850000001,95495.36850000001,0.0,197012.72612492,57231472.607204266,474124441.4598438
6784,0.0,60123.947400000005,0.0,60123.947400000005,60123.947400000005,0.0,197012.72612492,57231472.607204266,474124441.4598438
6785,0.0,22089.3159,0.0,22089.3159,22089.3159,0.0,197012.72612492,57231472.607204266,474124441.4598438
6786,0.0,1002.0,14417.815352640784,1002.0,15419.815352640784,0.0,181643.55934883986,57231472.607204266,474124441.4598438
6787,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124552.06984878657,57231472.607204266,474124441.4598438
6788,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
6789,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6790,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6791,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6792,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6793,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6794,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6795,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6796,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6797,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6798,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6799,0.0,11214.7896,0.0,11214.7896,11214.7896,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6800,0.0,45887.2104,0.0,45887.2104,0.0,45887.2104,53415.88292492,57231472.607204266,474124441.4598438
6801,0.0,82794.47369999999,0.0,82794.47369999999,72439.31589999999,10355.157800000008,63130.0564571,57231472.607204266,474124441.4598438
6802,0.0,113674.4211,0.0,113674.4211,100000.0,13674.421100000007,75958.03089101001,57231472.607204266,474124441.4598438
6803,0.0,133098.0,0.0,133098.0,100000.0,33098.0,107007.26469101,57231472.607204266,474124441.4598438
6804,0.0,143025.6315,0.0,143025.6315,100000.0,43025.63149999999,147369.60960116,57231472.607204266,474124441.4598438
6805,0.0,135840.4737,0.0,135840.4737,100000.0,35840.4737,180991.55797913,57231472.607204266,474124441.4598438
6806,0.0,117078.3159,0.0,117078.3159,100000.0,17078.3159,197012.72612492,57231472.607204266,474124441.4598438
6807,0.0,87758.8422,12241.157800000015,87758.8422,100000.0,0.0,183963.84242382203,57231472.607204266,474124441.4598438
6808,0.0,51792.15779999999,2176.6575526407687,51792.15779999999,53968.81535264076,0.0,181643.55934883986,57231472.607204266,474124441.4598438
6809,0.0,18461.3685,0.0,18461.3685,18461.3685,0.0,181643.55934883986,57231472.607204266,474124441.4598438
6810,0.0,853.2633000000001,53557.5263,853.2633000000001,54410.7896,0.0,124552.06984878657,57231472.607204266,474124441.4598438
6811,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
6812,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848680004,57231472.607204266,474124441.4598438
6813,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6814,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6815,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6816,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6817,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6818,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6819,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6820,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6821,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6822,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6823,0.0,12417.157799999999,0.0,12417.157799999999,12417.157799999999,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6824,0.0,52653.6315,0.0,52653.6315,52653.6315,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6825,0.0,88820.0526,0.0,88820.0526,88820.0526,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6826,0.0,110830.57890000001,0.0,110830.57890000001,59435.15810000003,51395.42079999998,58583.135101159976,57231472.607204266,474124441.4598438
6827,0.0,138390.31590000002,0.0,138390.31590000002,100000.0,38390.315900000016,94597.09044695,57231472.607204266,474124441.4598438
6828,0.0,147741.78960000002,0.0,147741.78960000002,100000.0,47741.78960000002,139383.66327070998,57231472.607204266,474124441.4598438
6829,0.0,136419.15780000002,0.0,136419.15780000002,100000.0,36419.157800000015,173548.47520289,57231472.607204266,474124441.4598438
6830,0.0,125012.5263,0.0,125012.5263,100000.0,25012.526299999998,197012.72612492,57231472.607204266,474124441.4598438
6831,0.0,96052.1052,0.0,96052.1052,96052.1052,0.0,197012.72612492,57231472.607204266,474124441.4598438
6832,0.0,56069.0526,0.0,56069.0526,56069.0526,0.0,197012.72612492,57231472.607204266,474124441.4598438
6833,0.0,19841.2104,0.0,19841.2104,19841.2104,0.0,197012.72612492,57231472.607204266,474124441.4598438
6834,0.0,960.6315,53557.5263,960.6315,54518.1578,0.0,139921.23662486672,57231472.607204266,474124441.4598438
6835,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481342,57231472.607204266,474124441.4598438
6836,0.0,0.0,0.0,0.0,0.0,0.0,82829.74712481342,57231472.607204266,474124441.4598438
6837,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,67460.58034873329,57231472.607204266,474124441.4598438
6838,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6839,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6840,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6841,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6842,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6843,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6844,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
6845,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
